pixelSizeMM;testType;part;trialNumInTest;blockNumber;trialInBlock;distanceMM;distancePix;widthMM;widthPix;cursorSizeMM;cursorSizePix;movementDirection;startPosX;startPosY;startCenterX;startCenterY;startWidthPix;startHeightPix;targetPosX;targetPosY;targetCenterX;targetCenterY;targetSideLengthPix;pressPointStartX;pressPointStartY;EucDistPressStartPix;EucDistPressStartMM;releasePointStartX;releasePointStartY;EucDistReleaseStartPix;EucDistReleaseStartMM;pressPointTargetX;pressPointTargetY;EucDistPressTargetPix;EucDistPressTargetMM;releasePointTargetX;releasePointTargetY;EucDistReleaseTargetPix;EucDistReleaseTargetMM;hit;trialStartTime;trialEndTime;trialTime
0.19689922480620153;Fitts;P3;17;1;17;150.03720930232558;762;2.362790697674418;12;35.0;177.75590551181105;right;528;545;548;643;40;197;1304;637;1310;643;12;544;634;9.848857;1.939232;544;634;9.848857;1.939232;1308;643;2.0;0.393798;1308;643;2.0;0.393798;1;1612953678223;1612953680320;2097
0.19689922480620153;Fitts;P3;18;1;18;150.03720930232558;762;25.006201550387594;127;35.0;177.75590551181105;left;1075;281;1095;379;40;197;270;316;333;379;126;1095;412;33.0;6.497674;1095;412;33.0;6.497674;361;389;29.732137;5.854234;361;389;29.732137;5.854234;1;1612953681805;1612953682981;1176
0.19689922480620153;Fitts;P3;19;1;19;50.01240310077519;254;7.285271317829457;37;35.0;177.75590551181105;right;932;489;952;587;40;197;1188;569;1206;587;36;949;592;5.830951;1.148109;949;592;5.830951;1.148109;1206;587;0.0;0.0;1206;587;0.0;0.0;1;1612953700462;1612953701782;1320
0.19689922480620153;Fitts;P3;20;1;20;110.06666666666666;559;7.285271317829457;37;35.0;177.75590551181105;right;719;205;739;303;40;197;1280;285;1298;303;36;727;311;14.422205;2.839721;727;311;14.422205;2.839721;1296;307;4.472135;0.88056;1296;307;4.472135;0.88056;1;1612953722770;1612953724107;1337
0.19689922480620153;Fitts;P3;21;1;21;150.03720930232558;762;20.083720930232555;102;35.0;177.75590551181105;left;1028;508;1048;606;40;197;235;555;286;606;102;1049;626;20.024984;3.942903;1049;626;20.024984;3.942903;261;617;27.313;5.377908;261;617;27.313;5.377908;1;1612953725705;1612953726695;990
0.19689922480620153;Fitts;P3;22;1;22;50.01240310077519;254;7.285271317829457;37;35.0;177.75590551181105;left;1310;208;1330;306;40;197;1058;288;1076;306;36;1329;304;2.236067;0.44028;1329;304;2.236067;0.44028;1081;310;6.403124;1.26077;1081;310;6.403124;1.26077;1;1612953728090;1612953729129;1039
0.19689922480620153;Fitts;P3;23;1;23;110.06666666666666;559;25.006201550387594;127;35.0;177.75590551181105;left;1384;562;1404;660;40;197;782;597;845;660;126;1406;645;15.132745;2.979625;1406;645;15.132745;2.979625;842;676;16.27882;3.205287;842;676;16.27882;3.205287;1;1612953731032;1612953731950;918
0.19689922480620153;Fitts;P3;24;1;24;50.01240310077519;254;25.006201550387594;127;35.0;177.75590551181105;right;244;279;264;377;40;197;455;314;518;377;126;261;394;17.262676;3.399007;261;394;17.262676;3.399007;529;383;12.529964;2.46714;529;383;12.529964;2.46714;1;1612953746581;1612953747561;980
0.19689922480620153;Fitts;P3;25;1;25;110.06666666666666;559;4.725581395348836;24;35.0;177.75590551181105;left;786;479;806;577;40;197;235;565;247;577;24;804;559;18.11077;3.565996;804;559;18.11077;3.565996;236;579;11.180339;2.2014;236;579;11.180339;2.2014;1;1612953748932;1612953749899;967
0.19689922480620153;Fitts;P3;26;1;26;110.06666666666666;559;2.362790697674418;12;35.0;177.75590551181105;right;718;250;738;348;40;197;1291;342;1297;348;12;735;303;45.099889;8.880133;735;303;45.099889;8.880133;1293;349;4.123105;0.811836;1293;349;4.123105;0.811836;1;1612953750978;1612953752120;1142
0.19689922480620153;Fitts;P3;27;1;27;110.06666666666666;559;20.083720930232555;102;35.0;177.75590551181105;left;1022;458;1042;556;40;197;432;505;483;556;102;1049;517;39.623225;7.801782;1049;517;39.623225;7.801782;532;585;56.938563;11.211158;532;585;56.938563;11.211158;0;1612953753218;1612953754249;1031
0.19689922480620153;Fitts;P3;28;1;28;150.03720930232558;762;14.964341085271316;76;35.0;177.75590551181105;right;252;235;272;333;40;197;996;295;1034;333;76;276;353;20.396078;4.015971;275;353;20.223748;3.98204;1037;340;7.615773;1.499539;1037;340;7.615773;1.499539;1;1612953755700;1612953756818;1118
0.19689922480620153;Fitts;P3;29;1;29;150.03720930232558;762;25.006201550387594;127;35.0;177.75590551181105;left;1274;469;1294;567;40;197;469;504;532;567;126;1304;543;26.0;5.119379;1304;543;26.0;5.119379;519;578;17.029386;3.353072;519;578;17.029386;3.353072;1;1612953758229;1612953759301;1072
0.19689922480620153;Fitts;P3;30;1;30;50.01240310077519;254;4.725581395348836;24;35.0;177.75590551181105;right;217;674;237;772;40;197;479;760;491;772;24;242;761;12.083045;2.379142;242;761;12.083045;2.379142;491;769;3.0;0.590697;491;769;3.0;0.590697;1;1612953760827;1612953761879;1052
0.19689922480620153;Fitts;P3;31;1;31;150.03720930232558;762;25.006201550387594;127;35.0;177.75590551181105;right;709;465;729;563;40;197;1428;500;1491;563;126;733;563;4.0;0.787596;733;563;4.0;0.787596;1482;552;14.21267;2.798463;1482;552;14.21267;2.798463;1;1612953763203;1612953764458;1255
0.19689922480620153;Fitts;P3;32;1;32;50.01240310077519;254;25.006201550387594;127;35.0;177.75590551181105;left;1189;262;1209;360;40;197;892;297;955;360;126;1208;376;16.031219;3.156534;1208;376;16.031219;3.156534;968;374;19.104973;3.761754;968;374;19.104973;3.761754;1;1612953765556;1612953766384;828
